T_K,Z_iso,Z_soc,Z_cfs,U_iso_eV,F_iso_eV,S_iso_eV_perK,U_soc_eV,F_soc_eV,S_soc_eV_perK,U_cfs_eV,F_cfs_eV,S_cfs_eV_perK,U_iso_J,F_iso_J,S_iso_J_perK,U_soc_J,F_soc_J,S_soc_J_perK,U_cfs_J,F_cfs_J,S_cfs_J_perK
1572.8643216080402,14.0,7.013707969549232,8.263233221135172,0.0,-0.3576950867715628,0.00022741636507201597,0.040469068958402514,-0.2640118024180265,0.00019358368499651558,0.05826927668905716,-0.28623333724842187,0.00021902881844587327,0.0,-5.730907101220004e-20,3.643611863075977e-23,6.483859668488722e-21,-4.2299354093438676e-20,3.1015525682503364e-23,9.335767359128826e-21,-4.5859636481126333e-20,3.509228550866063e-23
1581.4070351758792,14.0,7.0250838347214515,8.282469154458122,0.0,-0.35963783963901214,0.00022741636507201597,0.040856946404453406,-0.2656665843415615,0.000193829623827318,0.058411753808499486,-0.28810482459528125,0.0002191191582534235,0.0,-5.762033433718642e-20,3.643611863075977e-23,6.5460044865805555e-21,-4.2564479386664005e-20,3.1054929427313853e-23,9.358594710293838e-21,-4.615948181092281e-20,3.510675954153834e-23
1589.9497487437184,14.0,7.036463061027239,8.301588834408049,0.0,-0.3615805925064615,0.00022741636507201597,0.04124368373295486,-0.26732345851222844,0.00019407351866874677,0.05855276640607527,-0.28997707764491615,0.0002192080877564706,0.0,-5.793159766217281e-20,3.643611863075977e-23,6.607966637702617e-21,-4.2829939894836076e-20,3.109400568892288e-23,9.381187419187395e-21,-4.6459449819828834e-20,3.5121007618723867e-23
1598.4924623115576,14.0,7.047844956233249,8.320593117281446,0.0,-0.3635233453739109,0.00022741636507201597,0.041629262500422065,-0.2689824075127413,0.00019431537985733894,0.05869233553829012,-0.2918500844709692,0.00021929563527771964,0.0,-5.82428609871592e-20,3.643611863075977e-23,6.669743166882864e-21,-4.309573282739801e-20,3.113275612342627e-23,9.403548859433623e-21,-4.675953859703131e-20,3.5135034278014846e-23
1607.0351758793968,14.0,7.059228842208258,8.339482855435984,0.0,-0.3654660982413603,0.00022741636507201597,0.042013665011819516,-0.27064341401541764,0.00019455521803133272,0.05883048189138838,-0.2937238333861009,0.00021938182845597368,0.0,-5.855412431214559e-20,3.643611863075977e-23,6.7313312390640556e-21,-4.336185540814902e-20,3.1171182435257674e-23,9.425682345334257e-21,-4.7059746270012e-20,3.514884394763573e-23
1615.577889447236,14.0,7.070614054709755,8.35825889715895,0.0,-0.36740885110880966,0.00022741636507201597,0.04239687430245927,-0.27230646078468024,0.00019479304411303505,0.05896722578853361,-0.2955983129362289,0.00021946669426509407,0.0,-5.886538763713198e-20,3.643611863075977e-23,6.792728136203528e-21,-4.3628304875645195e-20,3.12092863743636e-23,9.447591133019077e-21,-4.7360071003624585e-20,3.516244094927555e-23
1624.1206030150752,14.0,7.08199994317164,8.376922086543985,0.0,-0.36935160397625905,0.00022741636507201597,0.04277887412017968,-0.2739715306794106,0.00019502886929182695,0.0591025871968576,-0.2974735118949259,0.00021955025903237907,0.0,-5.917665096211837e-20,3.643611863075977e-23,6.853931254417918e-21,-4.389507848357658e-20,3.124706973348052e-23,9.469278421575279e-21,-4.766051099919713e-20,3.5175829501032515e-23
1632.6633165829144,14.0,7.09338587049319,8.395473263375772,0.0,-0.37129435684370843,0.00022741636507201597,0.043159648907808164,-0.27563860665516016,0.00019526270500778918,0.05923658573437825,-0.2993494192579732,0.00021963254845638026,0.0,-5.948791428710476e-20,3.643611863075977e-23,6.914938101173386e-21,-4.416217350112145e-20,3.128453434551146e-23,9.490747354155855e-21,-4.7961064493659425e-20,3.518901372026852e-23
1641.2060301507536,14.0,7.104771212829366,8.413913263022327,0.0,-0.3732371097111578,0.00022741636507201597,0.043539183785910304,-0.2773076717662242,0.0001954945629359301,0.05936924067678829,-0.30122602423806355,0.0002197135876241749,0.0,-5.979917761209115e-20,3.643611863075977e-23,6.975746292521714e-21,-4.442958721327858e-20,3.132168208099896e-23,9.512001019067253e-21,-4.8261729758694306e-20,3.5201997626376456e-23
1649.7487437185928,14.0,7.116155359382585,8.432242916334506,0.0,-0.3751798625786072,0.00022741636507201597,0.043917464535827566,-0.2789787091675833,0.0001957244549709984,0.0595005709641159,-0.30310331625964954,0.0002197934010281125,0.0,-6.011044093707754e-20,3.643611863075977e-23,7.036353550382658e-21,-4.4697316921178355e-20,3.1358514845691873e-23,9.533042450836534e-21,-4.856250509991227e-20,3.521478514346334e-23
1658.291457286432,14.0,7.127537712196039,8.450463049552468,0.0,-0.3771226154460566,0.00022741636507201597,0.04429447758300513,-0.2806517021167182,0.0001959523932128635,0.0596305952072584,-0.30498128495393234,0.0002198720125820514,0.0,-6.042170426206393e-20,3.643611863075977e-23,7.096757699872761e-21,-4.496535994237342e-20,3.1395034578203007e-23,9.55387463125818e-21,-4.886338885604861e-20,3.522738010295167e-23
1666.8341708542712,14.0,7.138917685948649,8.468574484218712,0.0,-0.37906536831350596,0.00022741636507201597,0.04467020998061074,-0.2823266339753007,0.00019617838995244612,0.05975933169439098,-0.3068599201539876,0.00021994944563710384,0.0,-6.073296758705032e-20,3.643611863075977e-23,7.156956666680812e-21,-4.523371361110973e-20,3.143124324775495e-23,9.574500490420886e-21,-4.916437939818246e-20,3.52397862461021e-23
1675.3768844221104,14.0,7.150294707751736,8.486578037097463,0.0,-0.38100812118095534,0.00022741636507201594,0.04504464939344554,-0.2840034882107686,0.00019640245765818423,0.0598867983972514,-0.30873921189002396,0.00022002572299690404,0.0,-6.104423091203671e-20,3.6436118630759764e-23,7.216948474490072e-21,-4.5502375278578787e-20,3.146714285201171e-23,9.594922907714485e-21,-4.9465475128977135e-20,3.5252007226459606e-23
1683.9195979899496,14.0,7.161668216947475,8.50447452010005,0.0,-0.3829508740484048,0.000227416365072016,0.04541778408214671,-0.2856822483977854,0.0001966246089630155,0.06001301297730299,-0.31061915038476906,0.00022010086693241524,0.0,-6.135549423702311e-20,3.6436118630759776e-23,7.276731242447258e-21,-4.5771342313151564e-20,3.150273541499304e-23,9.615144712817362e-21,-4.9766674481940904e-20,3.526404661222589e-23
1692.4623115577888,14.0,7.173037664909202,8.522264740216055,0.0,-0.38489362691585416,0.000227416365072016,0.04578960288768178,-0.28736289821959216,0.0001968448566518632,0.060137992791776944,-0.3124997260489811,0.00022017489919629114,0.0,-6.16667575620095e-20,3.6436118630759776e-23,7.336303182678267e-21,-4.6040612100595074e-20,3.1538022985069463e-23,9.635168686664544e-21,-5.006797592070786e-20,3.52759078885603e-23
1701.005025125628,14.0,7.184402514843634,8.539949499449941,0.0,-0.38683637978330354,0.000227416365072016,0.04616009521613439,-0.28904542146925416,0.00019706321364960808,0.060261754899595954,-0.314380929477081,0.00022024784103680568,0.0,-6.197802088699589e-20,3.6436118630759776e-23,7.39566259785057e-21,-4.631018204427209e-20,3.157300763303519e-23,9.654997562396765e-21,-5.03693779383381e-20,3.5287594459811635e-23
1709.5477386934672,14.0,7.195762241595052,8.557529594762915,0.0,-0.3887791326507529,0.000227416365072016,0.046529251023780055,-0.2907298020508067,0.00019727969300953191,0.06038431606718096,-0.3162627514429014,0.00022031971321136506,0.0,-6.228928421198228e-20,3.6436118630759776e-23,7.454807878782098e-21,-4.658004956532477e-20,3.160769145025652e-23,9.674634026290811e-21,-5.0670879056636636e-20,3.529910965168302e-23
1718.0904522613064,14.0,7.207116331451501,8.575005818019795,0.0,-0.3907218855182023,0.000227416365072016,0.04689706080245122,-0.2924160239803042,0.00019749430790221798,0.06050569277414258,-0.3181451828955493,0.00022039053599961597,0.0,-6.260054753696867e-20,3.6436118630759776e-23,7.513737502096463e-21,-4.6850212102842704e-20,3.164207654689352e-23,9.694080718671388e-21,-5.097247782549056e-20,3.531045671333205e-23
1726.6331658291456,14.0,7.21846428195305,8.592378955940642,0.0,-0.3926646383856517,0.00022741636507201597,0.04726351556518972,-0.29410407138677674,0.00019770707160489328,0.060625901218858996,-0.3200282149553802,0.00022046032921616297,0.0,-6.291181086195506e-20,3.643611863075977e-23,7.572450027924227e-21,-4.7120667114016166e-20,3.1676165050192484e-23,9.7133402348048e-21,-5.127417282222395e-20,3.532163881940838e-23
1735.1758793969848,14.0,7.229805601702147,8.60964979005693,0.0,-0.39460739125310107,0.00022741636507201597,0.04762860683218512,-0.2957939285130968,0.0001979179974911993,0.060744957323942514,-0.32191183891007724,0.00022052911222290744,0.0,-6.322307418694145e-20,3.643611863075977e-23,7.630944097649975e-21,-4.739141207427501e-20,3.1709959102847013e-23,9.732415125774785e-21,-5.1575962650969776e-20,3.5332659072030607e-23
1743.718592964824,14.0,7.241139810176107,8.626819096672055,0.0,-0.39655014412055045,0.00022741636507201597,0.04799232661699681,-0.29748557971676076,0.00019812709902137683,0.06086287674159591,-0.32379604621083624,0.0002205969039410202,0.0,-6.353433751192784e-20,3.643611863075977e-23,7.689218431704855e-21,-4.766244447741384e-20,3.174346086142542e-23,9.751307899340702e-21,-5.18778459420586e-20,3.5343520502704506e-23
1752.2613065326632,14.0,7.252466437541767,8.643887646825979,0.0,-0.39849289698799983,0.00022741636507201597,0.04835466741305762,-0.29917900947058823,0.0001983343897328521,0.06097967485886116,-0.32568082846864993,0.00022066372286256013,0.0,-6.384560083691423e-20,3.643611863075977e-23,7.747271827404214e-21,-4.7933761835704116e-20,3.177667249486251e-23,9.77002102077846e-21,-5.2179821351423287e-20,3.535422607418454e-23
1760.8040201005024,14.0,7.263785024472329,8.66085620626381,0.0,-0.4004356498554492,0.00022741636507201597,0.04871562218045653,-0.30087420236334267,0.0001985398832312102,0.061095366802761744,-0.32756617745069083,0.00022072958706174963,0.0,-6.415686416190062e-20,3.643611863075977e-23,7.805103156829959e-21,-4.820536167999352e-20,3.180959618301334e-23,9.788556913704414e-21,-5.248188756001945e-20,3.5364778682280395e-23
1769.3467336683416,14.0,7.275095121966412,8.67772553540812,0.0,-0.4023784027228986,0.00022741636507201597,0.04907518433299791,-0.30257114310027633,0.00019874359318154382,0.061209967445340865,-0.3294520850767886,0.0002207945142059181,0.0,-6.446812748688701e-20,3.643611863075977e-23,7.862711364757212e-21,-4.84772415597933e-20,3.184223411526712e-23,9.80691796088258e-21,-5.2784043273261074e-20,3.5375181157610304e-23
1777.8894472361808,14.0,7.286396291169348,8.694496389334871,0.0,-0.404321155590348,0.00022741636507201597,0.04943334772553423,-0.30426981650360296,0.00019894553330016478,0.061323491408597025,-0.3313385434159999,0.00022085852156612435,0.0,-6.47793908118734e-20,3.643611863075977e-23,7.9200954666248e-21,-4.874939904335402e-20,3.187458848921929e-23,9.82510650501539e-21,-5.3086287220470955e-20,3.538543626730295e-23
1786.43216080402,14.0,7.297688103196711,8.711169517752708,0.0,-0.40626390845779736,0.00022741636507201597,0.049790106641569735,-0.3059702075129012,0.0001991457173466659,0.06143595306931908,-0.33322554468326715,0.00022092162602746742,0.0,-6.509065413685979e-20,3.643611863075977e-23,7.977254546549124e-21,-4.9021831717730154e-20,3.1906661509399656e-23,9.84312484951836e-21,-5.3388618154345353e-20,3.5395546716649453e-23
1794.9748743718592,14.0,7.308970138960123,8.727745664985523,0.0,-0.40820666132524674,0.00022741636507201597,0.05014545578113136,-0.3076723011854518,0.00019934415911632153,0.06154736656382249,-0.33511308123616473,0.00022098384409909702,0.0,-6.540191746184618e-20,3.643611863075977e-23,8.034187755380888e-21,-4.9294537188834136e-20,3.193845538605484e-23,9.860975259278926e-21,-5.3691034850432694e-20,3.54055151507072e-23
1803.5175879396984,14.0,7.320241988995323,8.744225569958088,0.0,-0.4101494141926961,0.00022741636507201597,0.050499390248904326,-0.3093760826965108,0.00019954087243281585,0.06165774579258848,-0.33700114557172856,0.00022104519192393173,0.0,-6.571318078683257e-20,3.643611863075977e-23,8.090894308804195e-21,-4.956751308148013e-20,3.196997233398323e-23,9.878659961399706e-21,-5.39935361066256e-20,3.541534415585689e-23
1812.0603015075376,14.0,7.331503253292519,8.760609966184637,0.0,-0.4120921670601455,0.00022741636507201597,0.050851905542628605,-0.31108153733952254,0.00019973587114128697,0.06176710442480818,-0.3388897303233685,0.00022110568528809532,0.0,-6.602444411181896e-20,3.643611863075977e-23,8.147373485477464e-21,-4.984075703941815e-20,3.2001214571420485e-23,9.896181145926566e-21,-5.429612074266622e-20,3.5425036261314386e-23
1820.6030150753768,14.0,7.342753541129025,8.77689958176022,0.0,-0.4140349199275949,0.00022741636507201597,0.05120299754175292,-0.31278865052627447,0.00019992916910167667,0.061875455902833346,-0.3407788282578593,0.00022116533963007962,0.0,-6.633570743680535e-20,3.643611863075977e-23,8.203624625215596e-21,-5.011426672535887e-20,3.203218431897411e-23,9.913540966561695e-21,-5.459878759966411e-20,3.543459394059878e-23
1829.145728643216,14.0,7.353992470904179,8.793095139354747,0.0,-0.4159776727950443,0.00022741636507201597,0.05155266249634292,-0.31449740778699575,0.00020012078018237473,0.061982813446535404,-0.3426684322724094,0.00022122417004964291,0.0,-6.664697076179174e-20,3.643611863075977e-23,8.259647127212872e-21,-5.038803982098942e-20,3.2062883798605106e-23,9.930741541362002e-21,-5.490153553962659e-20,3.544401961295805e-23
1837.6884422110552,14.0,7.365219669976559,8.809197356209534,0.0,-0.41792042566249366,0.00022741636507201597,0.05190089701623975,-0.31620779477040384,0.00020031071825414842,0.062089190057574725,-0.34455853539180387,0.00022128219131645159,0.0,-6.695823408677813e-20,3.643611863075977e-23,8.315440448305963e-21,-5.066207402698084e-20,3.209331523265539e-23,9.947784953423133e-21,-5.520436344500101e-20,3.545331564475364e-23
1846.2311557788944,14.0,7.376434774503479,8.825206944136237,0.0,-0.41986317852994304,0.00022741636507201597,0.05224769806046529,-0.3179197972436995,0.0002004989971843462,0.06219459852358199,-0.34644913076562117,0.00022133941787847423,0.0,-6.726949741176452e-20,3.643611863075977e-23,8.37100410127646e-21,-5.093636706298729e-20,3.212348084291913e-23,9.964673251549396e-21,-5.550727021822887e-20,3.5462484350805325e-23
1854.7738693467336,14.0,7.387637429282763,8.841124609518113,0.0,-0.4218059313973924,0.00022741636507201597,0.052593062926870694,-0.319633401092514,0.000200685630831367,0.06229905142225285,-0.3483402116655194,0.00022139586387013457,0.0,-6.758076073675091e-20,3.643611863075977e-23,8.426337653192387e-21,-5.1210916667637596e-20,3.215338284975662e-23,9.981408450909798e-21,-5.581025478131094e-20,3.5471527995697436e-23
1863.3165829145728,14.0,7.398827287596802,8.856951053313395,0.0,-0.4237486842648418,0.00022741636507201597,0.05293698924202386,-0.3213485923208096,0.0002008706330393847,0.062402561125358275,-0.35023177148259205,0.00022145154312023225,0.0,-6.78920240617373e-20,3.643611863075977e-23,8.481440723788e-21,-5.1485720598519294e-20,3.2183023471249056e-23,9.997992533680577e-21,-5.611331607538365e-20,3.548044879504795e-23
1871.859296482412,14.0,7.410004011058879,8.872686971060743,0.0,-0.4256914371322912,0.00022741636507201597,0.05327947495133266,-0.32306535705073697,0.00020105401763332044,0.06250513980267187,-0.35212380372479013,0.0002215064691596374,0.0,-6.820328738672369e-20,3.643611863075977e-23,8.536312983881347e-21,-5.1760776632155787e-20,3.2212404922392997e-23,1.0014427449674425e-20,-5.641645306030609e-20,3.548924891674127e-23
1880.4020100502512,14.0,7.421167269461749,8.888333052886658,0.0,-0.42763418999974057,0.00022741636507201597,0.05362051830939947,-0.3247836815224496,0.0002012357984140512,0.06260679942581579,-0.3540163020144092,0.00022156065522876742,0.0,-6.851455071171008e-20,3.643611863075977e-23,8.590954153828901e-21,-5.203608256397662e-20,3.2241529414332706e-23,1.0030715116956667e-20,-5.671966471425736e-20,3.549793048212611e-23
1888.9447236180904,14.0,7.432316740628478,8.903889983514718,0.0,-0.42957694286718995,0.00022741636507201597,0.05396011787060372,-0.3265035520938787,0.00020141598915384944,0.06270755177202715,-0.35590926008563917,0.00022161411428485127,0.0,-6.882581403669647e-20,3.643611863075977e-23,8.645364002016711e-21,-5.2311636208281423e-20,3.22703991536295e-23,1.0046857422448719e-20,-5.702295003334399e-20,3.550649556717943e-23
1897.4874371859296,14.0,7.443452110265511,8.919358442276586,0.0,-0.43151969573463933,0.00022741636507201597,0.054298272479908025,-0.32822495524047074,0.00020159460359204284,0.06280740842784639,-0.35780267178217545,0.00022166685900898927,0.0,-6.913707736168286e-20,3.643611863075977e-23,8.699542343387386e-21,-5.2587435398197805e-20,3.229901634156635e-23,1.0062856222519015e-20,-5.732630803121726e-20,3.55149462036375e-23
1906.0301507537688,14.0,7.45457307181797,8.934739103124663,0.0,-0.4334624486020887,0.00022741636507201597,0.05463498126388436,-0.3299478775548876,0.0002017716554308875,0.06290638079272926,-0.3596965310548894,0.00022171890181301376,0.0,-6.944834068666925e-20,3.643611863075977e-23,8.75348903800233e-21,-5.286347798563339e-20,3.2327383173486714e-23,1.007871334356172e-20,-5.762973773869991e-20,3.5523284380095086e-23
1914.572864321608,14.0,7.465679326327164,8.950032634646323,0.0,-0.4354052014695381,0.00022741636507201597,0.054970243621956204,-0.33167230574667317,0.0002019471583316463,0.06300448008258375,-0.36159083195955694,0.00022177025484615748,0.0,-6.975960401165564e-20,3.643611863075977e-23,8.807203989638575e-21,-5.313976184122236e-20,3.235550183816621e-23,1.0094430582563407e-20,-5.793323820342225e-20,3.5531512043073874e-23
1923.1155778894472,14.0,7.476770582290295,8.96523970007963,0.0,-0.43734795433698753,0.000227416365072016,0.055304059217852856,-0.3333982266418874,0.00020212112591086573,0.06310171733323414,-0.36348556865464277,0.00022182093000153513,0.0,-7.007086733664204e-20,3.6436118630759776e-23,8.860687144419616e-21,-5.3416284854266824e-20,3.23833745172161e-23,1.0110009707658052e-20,-5.823680848946714e-20,3.5539631098060917e-23
1931.6582914572864,14.0,7.487846555522337,8.98036095733046,0.0,-0.4392907072044369,0.000227416365072016,0.05563642797127183,-0.3351256271827088,0.0002022935717368422,0.06319810340381277,-0.3653807353991396,0.00022187093892244415,0.0,-7.038213066162843e-20,3.6436118630759776e-23,8.913938489479574e-21,-5.369304493267312e-20,3.2411003384517135e-23,1.0125452458670467e-20,-5.854044767702381e-20,3.554764341051811e-23
1940.2010050251256,14.0,7.498906969020088,8.995397058990939,0.0,-0.4412334600718863,0.000227416365072016,0.0559673500497457,-0.3368544944270076,0.00020246450932627274,0.063293648980082,-0.36727632655046044,0.00022192029300848988,0.0,-7.069339398661482e-20,3.6436118630759776e-23,8.96695805166013e-21,-5.3970040002883474e-20,3.2438390605682924e-23,1.014076054764853e-20,-5.884415486205015e-20,3.55555508068636e-23
1948.7437185929646,14.0,7.509951552828362,9.010348652359166,0.0,-0.4431762129393357,0.00022741636507201603,0.05629682586070926,-0.338584815547892,0.00020263395214108217,0.06338836457768701,-0.36917233656238196,0.00022196900342154135,0.0,-7.100465731160121e-20,3.6436118630759776e-23,9.019745896239531e-21,-5.424726800980325e-20,3.246553833755161e-23,1.015593565938434e-20,-5.914792915594323e-20,3.5563355075425955e-23
1957.2864321608038,14.0,7.520980043908302,9.025216379460074,0.0,-0.44511896580678506,0.00022741636507201603,0.05662485604376335,-0.3403165778332265,0.00020280191358541973,0.0634822605453415,-0.37106875998303884,0.0002220170810915217,0.0,-7.13159206365876e-20,3.6436118630759776e-23,9.07230212569313e-21,-5.452472691672378e-20,3.249244872770466e-23,1.0170979451924625e-20,-5.94517696852179e-20,3.557105796737193e-23
1965.829145728643,14.0,7.531992186007809,9.040000877067452,0.0,-0.44706171867423444,0.00022741636507201603,0.05695144146313136,-0.34204976868512665,0.00020296840700282043,0.06357534706794729,-0.3729655914529665,0.00022206453672203951,0.0,-7.162718396157399e-20,3.6436118630759776e-23,9.124626878484784e-21,-5.480241470524148e-20,3.251912391401208e-23,1.0185893557070555e-20,-5.97556755911933e-20,3.5578661197608666e-23
1974.3718592964822,14.0,7.5429877295340475,9.054702776726966,0.0,-0.4490044715416838,0.00022741636507201603,0.05727658320030457,-0.3437843756194293,0.00020313344567352267,0.06366763416964949,-0.37486282570319074,0.00022211138079586464,0.0,-7.193844728656038e-20,3.6436118630759776e-23,9.176720327888492e-21,-5.508032937517288e-20,3.254556602420264e-23,1.0200679580867239e-20,-6.005964602968668e-20,3.558616644566106e-23
1982.9145728643214,14.0,7.553966431428028,9.069322704780223,0.0,-0.4509472244091332,0.00022741636507201603,0.05760028254687295,-0.3455203862651416,0.00020329704281193842,0.06375913171682843,-0.3767604575533646,0.00022215762358025453,0.0,-7.224971061154677e-20,3.6436118630759776e-23,9.228582680839785e-21,-5.535846894446643e-20,3.2571777175458535e-23,1.021533910408308e-20,-6.036368017071495e-20,3.559357535652512e-23
1991.4572864321606,14.0,7.564928055041222,9.083861282389703,0.0,-0.4528899772765826,0.000227416365072016,0.05792254099753691,-0.3472577883638673,0.00020345921156426808,0.06384984942102986,-0.37865848190994944,0.0002222032751321345,0.0,-7.256097393653316e-20,3.6436118630759776e-23,9.280214176816069e-21,-5.563683144911052e-20,3.259775947403329e-23,1.0229873682679247e-20,-6.066777719820327e-20,3.5600889541497914e-23
2000.0,14.0,7.575872370014208,9.098319125564617,0.0,-0.45483273014403197,0.000227416365072016,0.058243360243297085,-0.34899656976921534,0.0002036199650062562,0.06393979684183451,-0.3805568937644394,0.00022224834530313697,0.0,-7.287223726151955e-20,3.6436118630759776e-23,9.331615086745514e-21,-5.591541494303876e-20,3.262351501489213e-23,1.0244284848269424e-20,-6.097193630970051e-20,3.560811057898497e-23
